Index,System Time,Channel,Direction,Frame ID,Data
39176,15:23:10.873,ch1,R,0x0142,x| 8D A6 00 00 00 00 00 00
39177,15:23:10.873,ch1,R,0x0360,x| 95 01 4B 55 3E 00 91 00
39178,15:23:10.888,ch1,R,0x0361,x| 00 29 00 DC 0A 10 89 4F
39179,15:23:10.900,ch1,R,0x0141,x| 8D 26 21 28 F9 83 A7 00
39180,15:23:10.904,ch1,R,0x0142,x| 8D A6 00 00 00 00 00 00
39181,15:23:10.904,ch1,R,0x0018,x| FA BC 70 00 00 00 00 46
39182,15:23:10.909,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 00
39183,15:23:10.909,ch1,R,0x00d1,x| 00 00 00 00
39184,15:23:10.915,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39185,15:23:10.915,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 21
39186,15:23:10.915,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
39187,15:23:10.920,ch1,R,0x0280,x| 0B 0E 00 00 00 00 00 00
39188,15:23:10.920,ch1,R,0x0440,x| 42 02 00 00 00 00 00 00
39189,15:23:10.925,ch1,R,0x0140,x| 00 CD DA 43 00 00 0D 21
39190,15:23:10.925,ch1,R,0x0141,x| 8D 26 21 28 F9 83 A7 00
39191,15:23:10.931,ch1,R,0x0142,x| 8D A6 00 00 00 00 00 00
39192,15:23:10.931,ch1,R,0x0144,x| C0 00 4F 5B 26 A4 A0 00
39193,15:23:10.936,ch1,R,0x0360,x| 98 01 4B 55 40 00 91 00
39194,15:23:10.936,ch1,R,0x0361,x| 00 29 00 DC 0D B0 85 4F
39195,15:23:10.942,ch1,R,0x0370,x| 00 00 00 00 00 0D 00 00
39196,15:23:10.942,ch1,R,0x0152,x| F0 4C 00 00 00 00 08 80
39197,15:23:10.947,ch1,R,0x0018,x| FA BC 70 02 00 00 00 48
39198,15:23:10.947,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
39199,15:23:10.952,ch1,R,0x0140,x| 00 CE DA 43 00 00 0D 21
39200,15:23:10.952,ch1,R,0x0141,x| 8C 26 22 28 F8 83 A7 00
39201,15:23:10.952,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39202,15:23:10.958,ch1,R,0x0018,x| FA BC 70 04 00 00 00 4A
39203,15:23:10.958,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 00
39204,15:23:10.964,ch1,R,0x00d1,x| 00 00 00 00
39205,15:23:10.964,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39206,15:23:10.968,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 22
39207,15:23:10.968,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
39208,15:23:10.974,ch1,R,0x0282,x| F1 11 2D 89 89 01 91 00
39209,15:23:10.974,ch1,R,0x0280,x| 0B 0F 00 00 00 00 00 00
39210,15:23:10.974,ch1,R,0x0152,x| F0 5C 00 00 00 00 08 80
39211,15:23:10.981,ch1,R,0x0140,x| 00 CF DA 43 00 00 0D 21
39212,15:23:10.981,ch1,R,0x0141,x| 8C 26 22 28 F8 83 A7 00
39213,15:23:10.985,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39214,15:23:10.985,ch1,R,0x0144,x| C0 00 4F 5B 26 A4 A0 00
39215,15:23:10.990,ch1,R,0x0018,x| FA BC 70 06 00 00 00 4C
39216,15:23:10.990,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
39217,15:23:10.996,ch1,R,0x0140,x| 00 C0 D9 43 00 00 0D 21
39218,15:23:10.996,ch1,R,0x0141,x| 8C 26 24 28 F6 83 A7 00
39219,15:23:11.001,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39220,15:23:11.001,ch1,R,0x0018,x| FA BC 70 08 00 00 00 4E
39221,15:23:11.006,ch1,R,0x00d0,x| 39 05 00 00 00 00 03 00
39222,15:23:11.006,ch1,R,0x00d1,x| 00 00 00 00
39223,15:23:11.006,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39224,15:23:11.014,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 23
39225,15:23:11.014,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
39226,15:23:11.017,ch1,R,0x0280,x| 0B 00 00 00 00 00 00 00
39227,15:23:11.017,ch1,R,0x0152,x| F0 6C 00 00 00 00 08 80
39228,15:23:11.022,ch1,R,0x0140,x| 00 C1 D9 43 00 00 0D 21
39229,15:23:11.022,ch1,R,0x0141,x| 8C 26 24 28 F6 83 A7 00
39230,15:23:11.031,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39231,15:23:11.031,ch1,R,0x0144,x| C0 00 4F 5B 26 A4 A0 00
39232,15:23:11.031,ch1,R,0x0018,x| FA BC 70 0A 00 00 00 50
39233,15:23:11.033,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
39234,15:23:11.033,ch1,R,0x0140,x| 00 C2 D9 43 00 00 0D 21
39235,15:23:11.039,ch1,R,0x0141,x| 8C 26 24 28 F5 83 A7 00
39236,15:23:11.039,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39237,15:23:11.047,ch1,R,0x0360,x| 97 01 4B 55 40 00 91 00
39238,15:23:11.047,ch1,R,0x0361,x| 00 29 00 DC 0E 50 89 4F
39239,15:23:11.049,ch1,R,0x0370,x| 00 00 00 00 00 0E 00 00
39240,15:23:11.049,ch1,R,0x0018,x| FA BC 70 0C 00 00 00 52
39241,15:23:11.055,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 00
39242,15:23:11.055,ch1,R,0x00d1,x| 00 00 00 00
39243,15:23:11.055,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39244,15:23:11.065,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 24
39245,15:23:11.065,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
39246,15:23:11.066,ch1,R,0x0280,x| 0B 01 00 00 00 00 00 00
39247,15:23:11.066,ch1,R,0x0152,x| F0 7C 00 00 00 00 08 80
39248,15:23:11.071,ch1,R,0x0140,x| 00 C3 D9 43 00 00 0D 21
39249,15:23:11.071,ch1,R,0x0141,x| 8C 26 24 28 F5 83 A7 00
39250,15:23:11.076,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39251,15:23:11.076,ch1,R,0x0144,x| C0 00 4F 5B 26 A4 A0 00
39252,15:23:11.082,ch1,R,0x0018,x| FA BC 70 0E 00 00 00 54
39253,15:23:11.082,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
39254,15:23:11.087,ch1,R,0x06e1,x| A1 00 03 00 00 E0 00 00
39255,15:23:11.087,ch1,R,0x0140,x| 00 C4 D9 43 00 00 0D 21
39256,15:23:11.087,ch1,R,0x0141,x| 8C 26 26 28 F4 83 A7 00
39257,15:23:11.093,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39258,15:23:11.093,ch1,R,0x0372,x| 00 80 00 00 00 00 00 00
39259,15:23:11.098,ch1,R,0x0018,x| FA BC 70 00 00 00 00 46
39260,15:23:11.098,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 FF
39261,15:23:11.121,ch1,R,0x0018,x| FA BC 70 0C 00 00 00 52
39262,15:23:11.127,ch1,R,0x00d0,x| 39 05 00 00 00 00 03 FF
39263,15:23:11.127,ch1,R,0x00d1,x| 00 00 00 00
39264,15:23:11.132,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39265,15:23:11.132,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 2C
39266,15:23:11.137,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
39267,15:23:11.137,ch1,R,0x0280,x| 0B 09 00 00 00 00 00 00
39268,15:23:11.137,ch1,R,0x0152,x| F0 FC 00 00 00 00 08 80
39269,15:23:11.144,ch1,R,0x0140,x| 00 C3 D2 43 00 00 0D 21
39270,15:23:11.144,ch1,R,0x0141,x| 8C 26 2C 28 EB 83 A7 00
39271,15:23:11.150,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39272,15:23:11.150,ch1,R,0x0144,x| C0 00 4F 5B 26 A4 A0 00
39273,15:23:11.154,ch1,R,0x0018,x| FA BC 70 0E 00 00 00 54
39274,15:23:11.154,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
39275,15:23:11.159,ch1,R,0x0140,x| 00 C4 D2 43 00 00 0D 21
39276,15:23:11.159,ch1,R,0x0141,x| 8C 26 2C 28 EA 83 A7 00
39277,15:23:11.164,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39278,15:23:11.164,ch1,R,0x0018,x| FA BC 70 00 00 00 00 46
39279,15:23:11.170,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 00
39280,15:23:11.170,ch1,R,0x00d1,x| 00 00 00 00
39281,15:23:11.170,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39282,15:23:11.175,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 2D
39283,15:23:11.175,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
39284,15:23:11.181,ch1,R,0x0280,x| 0B 0A 00 00 00 00 00 00
39285,15:23:11.181,ch1,R,0x0152,x| F0 0C 00 00 00 00 08 80
39286,15:23:11.186,ch1,R,0x0140,x| 00 C5 D2 43 00 00 0D 21
39287,15:23:11.186,ch1,R,0x0141,x| 8C 26 2C 28 E9 83 A7 00
39288,15:23:11.192,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39289,15:23:11.192,ch1,R,0x0144,x| C0 00 4F 5B 26 A4 A0 00
39290,15:23:11.197,ch1,R,0x0018,x| FA BC 70 02 00 00 00 48
39291,15:23:11.197,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
39292,15:23:11.197,ch1,R,0x0140,x| 00 C6 D4 43 00 00 0D 21
39293,15:23:11.204,ch1,R,0x0141,x| 8C 26 2E 28 E9 83 A7 00
39294,15:23:11.204,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39295,15:23:11.208,ch1,R,0x0360,x| A2 01 4B 55 41 00 91 00
39296,15:23:11.208,ch1,R,0x0361,x| 00 29 00 DC 02 50 89 4F
39297,15:23:11.213,ch1,R,0x0018,x| FA BC 70 04 00 00 00 4A
39298,15:23:11.213,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 00
39299,15:23:11.218,ch1,R,0x00d1,x| 00 00 00 00
39300,15:23:11.218,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39301,15:23:11.218,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 2E
39302,15:23:11.224,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
39303,15:23:11.224,ch1,R,0x0282,x| F1 51 2D 89 89 01 91 00
39304,15:23:11.231,ch1,R,0x0280,x| 0B 0B 00 00 00 00 00 00
39305,15:23:11.231,ch1,R,0x0370,x| 00 00 00 00 00 02 00 00
39306,15:23:11.235,ch1,R,0x0152,x| F0 1C 00 00 00 00 08 80
39307,15:23:11.235,ch1,R,0x0140,x| 00 C7 D4 43 00 00 0D 21
39308,15:23:11.240,ch1,R,0x0141,x| 8C 26 2E 28 E8 83 A7 00
39309,15:23:11.240,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39310,15:23:11.246,ch1,R,0x0144,x| C0 00 4F 5B 26 A4 A0 00
39311,15:23:11.246,ch1,R,0x0018,x| FA BC 70 06 00 00 00 4C
39312,15:23:11.251,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
39313,15:23:11.251,ch1,R,0x0140,x| 00 C8 D4 43 00 00 0D 21
39314,15:23:11.251,ch1,R,0x0141,x| 8C 26 2E 28 E7 83 A7 00
39315,15:23:11.256,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39316,15:23:11.256,ch1,R,0x0372,x| 00 A0 00 00 00 00 00 00
39317,15:23:11.263,ch1,R,0x0018,x| FA BC 70 08 00 00 00 4E
39318,15:23:11.263,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 00
39319,15:23:11.267,ch1,R,0x00d1,x| 00 00 00 00
39320,15:23:11.267,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39321,15:23:11.272,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 2F
39322,15:23:11.272,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
39323,15:23:11.272,ch1,R,0x0280,x| 0B 0C 00 00 00 00 00 00
39324,15:23:11.281,ch1,R,0x0152,x| F0 2C 00 00 00 00 08 80
39325,15:23:11.281,ch1,R,0x0140,x| 00 C9 D0 43 00 00 0D 21
39326,15:23:11.283,ch1,R,0x0141,x| 8C 26 2F 28 E7 83 A7 00
39327,15:23:11.283,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39328,15:23:11.288,ch1,R,0x0144,x| C0 00 4F 5B 26 A4 A0 00
39329,15:23:11.289,ch1,R,0x0284,x| C0 01 00 02 00 00 00 00
39330,15:23:11.294,ch1,R,0x0018,x| FA BC 70 0A 00 00 00 50
39331,15:23:11.294,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
39332,15:23:11.300,ch1,R,0x046c,x| 40 02 00 00 00 00 00 00
39333,15:23:11.300,ch1,R,0x0140,x| 00 CA D0 43 00 00 0D 21
39334,15:23:11.305,ch1,R,0x0141,x| 8C 26 2F 28 E7 83 A7 00
39335,15:23:11.305,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39336,15:23:11.314,ch1,R,0x0018,x| FA BC 70 0C 00 00 00 52
39337,15:23:11.314,ch1,R,0x00d0,x| 39 05 00 00 00 00 03 00
39338,15:23:11.314,ch1,R,0x00d1,x| 00 00 00 00
39339,15:23:11.315,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39340,15:23:11.315,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 30
39341,15:23:11.331,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
39342,15:23:11.339,ch1,R,0x0141,x| 8C 26 30 28 DF 83 A7 00
39343,15:23:11.344,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39344,15:23:11.344,ch1,R,0x0018,x| FA BC 70 08 00 00 00 4E
39345,15:23:11.349,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 FF
39346,15:23:11.349,ch1,R,0x00d1,x| 00 00 00 00
39347,15:23:11.355,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39348,15:23:11.355,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 37
39349,15:23:11.355,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
39350,15:23:11.364,ch1,R,0x0280,x| 0D 04 00 00 00 00 00 00
39351,15:23:11.364,ch1,R,0x0282,x| F1 81 2D 89 89 01 91 00
39352,15:23:11.365,ch1,R,0x0152,x| F0 AC 00 00 00 00 08 80
39353,15:23:11.365,ch1,R,0x0140,x| 00 C9 C7 43 00 00 0D 21
39354,15:23:11.371,ch1,R,0x0141,x| 8C 26 30 28 DE 83 A7 00
39355,15:23:11.371,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39356,15:23:11.376,ch1,R,0x0144,x| C0 00 4F 5B 26 A4 A0 00
39357,15:23:11.376,ch1,R,0x0018,x| FA BC 70 0A 00 00 00 50
39358,15:23:11.381,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
39359,15:23:11.382,ch1,R,0x0140,x| 00 CA C7 43 00 00 0D 21
39360,15:23:11.387,ch1,R,0x0141,x| 8C 26 30 28 DE 83 A7 00
39361,15:23:11.387,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39362,15:23:11.392,ch1,R,0x0360,x| A1 01 4B 55 41 00 91 00
39363,15:23:11.392,ch1,R,0x0361,x| 00 29 00 DC 06 00 8A 4F
39364,15:23:11.392,ch1,R,0x0018,x| FA BC 70 0C 00 00 00 52
39365,15:23:11.398,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 FF
39366,15:23:11.398,ch1,R,0x00d1,x| 00 00 00 00
39367,15:23:11.403,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39368,15:23:11.403,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 38
39369,15:23:11.408,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
39370,15:23:11.408,ch1,R,0x0280,x| 0D 05 00 00 00 00 00 00
39371,15:23:11.414,ch1,R,0x03d1,x| B9 10 00 00 00 00 00 00
39372,15:23:11.414,ch1,R,0x0370,x| 00 00 00 00 00 06 00 00
39373,15:23:11.414,ch1,R,0x0152,x| F0 BC 00 00 00 00 08 80
39374,15:23:11.420,ch1,R,0x0140,x| 00 CB C8 43 00 00 0D 21
39375,15:23:11.420,ch1,R,0x0141,x| 8C 26 30 28 DD 83 A7 00
39376,15:23:11.425,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39377,15:23:11.425,ch1,R,0x0144,x| C0 00 4F 5B 26 A4 A0 00
39378,15:23:11.430,ch1,R,0x0018,x| FA BC 70 0E 00 00 00 54
39379,15:23:11.430,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
39380,15:23:11.435,ch1,R,0x0140,x| 00 CC C8 43 00 00 0D 21
39381,15:23:11.435,ch1,R,0x0141,x| 8C 26 30 28 DD 83 A7 00
39382,15:23:11.441,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39383,15:23:11.441,ch1,R,0x0372,x| 00 C0 00 00 00 00 00 00
39384,15:23:11.447,ch1,R,0x0018,x| FA BC 70 00 00 00 00 46
39385,15:23:11.447,ch1,R,0x00d0,x| 39 05 00 00 00 00 03 00
39386,15:23:11.447,ch1,R,0x00d1,x| 00 00 00 00
39387,15:23:11.452,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39388,15:23:11.452,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 39
39389,15:23:11.457,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
39390,15:23:11.457,ch1,R,0x0280,x| 0D 06 00 00 00 00 00 00
39391,15:23:11.464,ch1,R,0x04dd,x| 1E 00 00 00 00 00 00 00
39392,15:23:11.464,ch1,R,0x0442,x| 4D 02 00 00 00 00 00 00
39393,15:23:11.468,ch1,R,0x04c6,x| 07 00 00 00 00 00 00 00
39394,15:23:11.468,ch1,R,0x0152,x| F0 CC 00 00 00 00 08 80
39395,15:23:11.468,ch1,R,0x0140,x| 00 CD C8 43 00 00 0D 21
39396,15:23:11.473,ch1,R,0x0141,x| 8C 26 30 28 DC 83 A7 00
39397,15:23:11.473,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39398,15:23:11.481,ch1,R,0x0144,x| C0 00 4F 5B 26 A4 A0 00
39399,15:23:11.481,ch1,R,0x0284,x| C0 03 00 02 00 00 00 00
39400,15:23:11.484,ch1,R,0x0018,x| FA BC 70 02 00 00 00 48
39401,15:23:11.484,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
39402,15:23:11.489,ch1,R,0x0140,x| 00 CE C9 43 00 00 0D 21
39403,15:23:11.489,ch1,R,0x0141,x| 8C 26 30 28 DC 83 A7 00
39404,15:23:11.498,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39405,15:23:11.498,ch1,R,0x0018,x| FA BC 70 04 00 00 00 4A
39406,15:23:11.500,ch1,R,0x00d0,x| 39 05 00 00 00 00 03 00
39407,15:23:11.500,ch1,R,0x00d1,x| 00 00 00 00
39408,15:23:11.500,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39409,15:23:11.506,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 3A
39410,15:23:11.506,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
39411,15:23:11.513,ch1,R,0x0282,x| F1 91 2D 89 89 01 91 00
39412,15:23:11.513,ch1,R,0x0280,x| 0D 07 00 00 00 00 00 00
39413,15:23:11.516,ch1,R,0x0152,x| F0 DC 00 00 00 00 08 80
39414,15:23:11.516,ch1,R,0x0140,x| 00 CF C9 43 00 00 0D 21
39415,15:23:11.522,ch1,R,0x0141,x| 8C 26 2F 28 DB 83 A7 00
39416,15:23:11.522,ch1,R,0x0142,x| 8C A6 00 00 00 00 00 00
39417,15:23:11.537,ch1,R,0x0144,x| C0 00 4F 5B 26 A4 A0 00
39418,15:23:11.537,ch1,R,0x0360,x| A3 01 4B 55 41 00 91 00
39419,15:23:11.547,ch1,R,0x0140,x| 00 CD C2 43 00 00 0D 21
39420,15:23:11.552,ch1,R,0x0141,x| 8B 26 2F 28 D4 83 A7 00
39421,15:23:11.552,ch1,R,0x0142,x| 8B A6 00 00 00 00 00 00
39422,15:23:11.558,ch1,R,0x0144,x| C0 00 4F 5B 26 A4 A0 00
39423,15:23:11.558,ch1,R,0x0018,x| FA BC 70 02 00 00 00 48
39424,15:23:11.564,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
39425,15:23:11.564,ch1,R,0x0140,x| 00 CE C0 43 00 00 0D 21
39426,15:23:11.568,ch1,R,0x0141,x| 8B 26 2F 28 D4 83 A7 00
39427,15:23:11.568,ch1,R,0x0142,x| 8B A6 00 00 00 00 00 00
39428,15:23:11.574,ch1,R,0x0360,x| A0 01 4B 55 42 00 91 00
39429,15:23:11.574,ch1,R,0x0361,x| 00 29 00 DC 0A 30 86 4F
39430,15:23:11.581,ch1,R,0x0018,x| FA BC 70 04 00 00 00 4A
39431,15:23:11.581,ch1,R,0x00d0,x| 39 05 00 00 00 00 03 00
39432,15:23:11.581,ch1,R,0x00d1,x| 00 00 00 00
39433,15:23:11.585,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39434,15:23:11.585,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 42
39435,15:23:11.590,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
39436,15:23:11.590,ch1,R,0x0280,x| 0D 0F 00 00 00 00 00 00
39437,15:23:11.597,ch1,R,0x0152,x| F0 5C 00 00 00 00 08 80
39438,15:23:11.597,ch1,R,0x0370,x| 00 00 00 00 00 0A 00 00
39439,15:23:11.601,ch1,R,0x0140,x| 00 CF C0 43 00 00 0D 21
39440,15:23:11.601,ch1,R,0x0141,x| 8B 26 2F 28 D4 83 A7 00
39441,15:23:11.601,ch1,R,0x0142,x| 8B A6 00 00 00 00 00 00
39442,15:23:11.606,ch1,R,0x0144,x| C0 00 4F 5B 26 A4 A0 00
39443,15:23:11.606,ch1,R,0x0018,x| FA BC 70 06 00 00 00 4C
39444,15:23:11.613,ch1,R,0x046c,x| 40 02 00 00 00 00 00 00
39445,15:23:11.613,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
39446,15:23:11.617,ch1,R,0x063b,x| 00 00 23 94 00 00 03 0E
39447,15:23:11.617,ch1,R,0x0140,x| 00 C0 C0 43 00 00 0D 21
39448,15:23:11.622,ch1,R,0x0141,x| 8B 26 2F 28 D3 83 A7 00
39449,15:23:11.622,ch1,R,0x0142,x| 8B A6 00 00 00 00 00 00
39450,15:23:11.630,ch1,R,0x0372,x| 00 E0 00 00 00 00 00 00
39451,15:23:11.630,ch1,R,0x0018,x| FA BC 70 08 00 00 00 4E
39452,15:23:11.633,ch1,R,0x00d0,x| 39 05 00 00 00 00 03 00
39453,15:23:11.633,ch1,R,0x00d1,x| 00 00 00 00
39454,15:23:11.633,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39455,15:23:11.639,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 43
39456,15:23:11.639,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
39457,15:23:11.647,ch1,R,0x0280,x| 0D 00 00 00 00 00 00 00
39458,15:23:11.647,ch1,R,0x0282,x| F1 C1 2D 89 89 01 91 00
39459,15:23:11.649,ch1,R,0x0152,x| F0 6C 00 00 00 00 08 80
39460,15:23:11.649,ch1,R,0x0140,x| 00 C1 BF 43 00 00 0D 21
39461,15:23:11.655,ch1,R,0x0141,x| 8B 26 30 28 D2 83 A7 00
39462,15:23:11.655,ch1,R,0x0142,x| 8B A6 00 00 00 00 00 00
39463,15:23:11.660,ch1,R,0x0144,x| C0 00 4F 5B 26 A4 A0 00
39464,15:23:11.660,ch1,R,0x0018,x| FA BC 70 0A 00 00 00 50
39465,15:23:11.660,ch1,R,0x0284,x| C0 05 00 02 00 00 00 00
39466,15:23:11.666,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
39467,15:23:11.666,ch1,R,0x0140,x| 00 C2 BF 43 00 00 0D 21
39468,15:23:11.671,ch1,R,0x0141,x| 8B 26 30 28 D2 83 A7 00
39469,15:23:11.671,ch1,R,0x0142,x| 8B A6 00 00 00 00 00 00
39470,15:23:11.676,ch1,R,0x0018,x| FA BC 70 0C 00 00 00 52
39471,15:23:11.676,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 00
39472,15:23:11.682,ch1,R,0x00d1,x| 00 00 00 00
39473,15:23:11.682,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39474,15:23:11.682,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 44
39475,15:23:11.687,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
39476,15:23:11.687,ch1,R,0x03d1,x| B9 10 00 00 00 00 00 00
39477,15:23:11.696,ch1,R,0x037a,x| 00 00 00 00 00 04 00 00
39478,15:23:11.696,ch1,R,0x0280,x| 0D 01 00 00 00 00 00 00
39479,15:23:11.700,ch1,R,0x0152,x| F0 7C 00 00 00 00 08 80
39480,15:23:11.700,ch1,R,0x0140,x| 00 C3 BF 43 00 00 0D 21
39481,15:23:11.703,ch1,R,0x0141,x| 8B 26 30 28 D2 83 A7 00
39482,15:23:11.703,ch1,R,0x0142,x| 8B A6 00 00 00 00 00 00
39483,15:23:11.709,ch1,R,0x0144,x| C0 00 4F 5B 26 A4 A0 00
39484,15:23:11.709,ch1,R,0x0360,x| 9F 01 4B 55 42 00 91 00
39485,15:23:11.714,ch1,R,0x0361,x| 00 29 00 DC 0B 90 87 4F
39486,15:23:11.714,ch1,R,0x0018,x| FA BC 70 0E 00 00 00 54
39487,15:23:11.719,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
39488,15:23:11.719,ch1,R,0x0370,x| 00 00 00 00 00 0B 00 00
39489,15:23:11.719,ch1,R,0x0140,x| 00 C4 BF 43 00 00 0D 21
39490,15:23:11.725,ch1,R,0x0141,x| 8B 26 31 28 D1 83 A7 00
39491,15:23:11.725,ch1,R,0x0142,x| 8B A6 00 00 00 00 00 00
39492,15:23:11.730,ch1,R,0x0018,x| FA BC 70 00 00 00 00 46
39493,15:23:11.730,ch1,R,0x00d0,x| 39 05 00 00 00 00 02 00
39494,15:23:11.736,ch1,R,0x00d1,x| 00 00 00 00
39495,15:23:11.736,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39496,15:23:11.736,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 45
39497,15:23:11.751,ch1,R,0x00d4,x| 00 00 00 00 00 00 00 00
39498,15:23:11.758,ch1,R,0x0141,x| 8B 26 32 28 CB 83 A7 00
39499,15:23:11.764,ch1,R,0x0142,x| 8B A6 00 00 00 00 00 00
39500,15:23:11.764,ch1,R,0x0360,x| A1 01 4B 55 42 00 91 00
39501,15:23:11.770,ch1,R,0x0361,x| 00 29 00 DC 0E 50 90 4F
39502,15:23:11.770,ch1,R,0x0018,x| FA BC 70 0C 00 00 00 52
39503,15:23:11.775,ch1,R,0x00d0,x| 39 05 00 00 00 00 03 00
39504,15:23:11.775,ch1,R,0x00d1,x| 00 00 00 00
39505,15:23:11.781,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
39506,15:23:11.781,ch1,R,0x00d3,x| 00 86 C0 0F 00 00 4C
