Index,System Time,Channel,Direction,Frame ID,Data
17764,4:14:52.451,ch1,R,0x0282,x| D2 51 FA 89 99 00 91 00
17765,4:14:52.451,ch1,R,0x0140,x| 2E C7 3F 04 2D 2D 16 20
17766,4:14:52.451,ch1,R,0x0141,x| B0 2B 93 27 3F 04 A1 00
17767,4:14:52.451,ch1,R,0x0142,x| 93 A7 0E 00 00 00 00 00
17768,4:14:52.451,ch1,R,0x0018,x| 02 2E 70 02 00 00 00 C2
17769,4:14:52.451,ch1,R,0x0144,x| C0 00 49 08 05 A4 A0 00
17770,4:14:52.451,ch1,R,0x0360,x| 06 02 82 82 36 00 91 00
17771,4:14:52.451,ch1,R,0x0361,x| 00 29 00 DB 0F 40 81 3E
17772,4:14:52.451,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
17773,4:14:52.451,ch1,R,0x0280,x| 03 04 00 00 00 00 00 00
17774,4:14:52.451,ch1,R,0x0140,x| 2F C8 5C 04 2F 2F 1E 20
17775,4:14:52.451,ch1,R,0x0141,x| ED 2B A3 27 5C 04 A1 00
17776,4:14:52.451,ch1,R,0x0142,x| A3 A7 16 00 00 00 00 00
17777,4:14:52.451,ch1,R,0x0018,x| 02 36 70 04 00 00 00 CC
17778,4:14:52.451,ch1,R,0x0370,x| 33 00 00 00 00 07 00 00
17779,4:14:52.451,ch1,R,0x00d0,x| E2 FD 0B 00 04 04 00 0C
17780,4:14:52.451,ch1,R,0x00d1,x| 90 00 00 00
17781,4:14:52.451,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
17782,4:14:52.451,ch1,R,0x00d3,x| 00 06 C0 0F D4 00 18
17783,4:14:52.451,ch1,R,0x00d4,x| 8F 00 92 00 8F 00 92 00
17784,4:14:52.451,ch1,R,0x0152,x| F0 BC 00 00 00 00 00 82
17785,4:14:52.451,ch1,R,0x0140,x| 2F C9 5C 04 2F 2F 22 20
17786,4:14:52.451,ch1,R,0x0141,x| EF 2B A3 27 5C 04 A1 00
17787,4:14:52.451,ch1,R,0x0142,x| A3 A7 1A 00 00 00 00 00
17788,4:14:52.451,ch1,R,0x0018,x| 02 3E 70 06 00 00 00 D6
17789,4:14:52.451,ch1,R,0x0144,x| C0 00 4A 08 05 A4 A0 00
17790,4:14:52.451,ch1,R,0x0372,x| 00 60 00 00 00 00 00 00
17791,4:14:52.451,ch1,R,0x0280,x| 03 05 00 00 00 00 00 00
17792,4:14:52.451,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
17793,4:14:52.451,ch1,R,0x0140,x| 2E CA 7B 04 2E 2E 26 20
17794,4:14:52.451,ch1,R,0x0141,x| F0 2B A3 27 5C 04 A1 00
17795,4:14:52.451,ch1,R,0x0142,x| A3 A7 1E 00 00 00 00 00
17796,4:14:52.451,ch1,R,0x0018,x| 02 45 70 08 00 00 00 DF
17797,4:14:52.451,ch1,R,0x00d0,x| CE FD 0B 00 04 04 02 0E
17798,4:14:52.451,ch1,R,0x00d1,x| 8F 00 00 00
17799,4:14:52.451,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
17800,4:14:52.451,ch1,R,0x00d3,x| 00 06 C0 0F D4 00 19
17801,4:14:52.465,ch1,R,0x00d4,x| 8C 00 91 00 8E 00 91 00
17802,4:14:52.465,ch1,R,0x0152,x| F0 CC 00 00 00 00 00 82
17803,4:14:52.671,ch1,R,0x00d1,x| 8C 00 00 00
17804,4:14:52.671,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
17805,4:14:52.671,ch1,R,0x00d3,x| 00 06 C0 0F DC 00 21
17806,4:14:52.671,ch1,R,0x00d4,x| 86 00 8D 00 8A 00 8F 00
17807,4:14:52.671,ch1,R,0x0152,x| F0 4C 00 00 00 00 00 82
17808,4:14:52.671,ch1,R,0x03d1,x| 0A 11 00 00 00 00 00 00
17809,4:14:52.671,ch1,R,0x0140,x| 0F CB 34 05 0F 0F 13 20
17810,4:14:52.671,ch1,R,0x0141,x| 83 27 04 2A 0D 05 A1 00
17811,4:14:52.671,ch1,R,0x0018,x| 02 F3 70 0A 00 00 00 8F
17812,4:14:52.671,ch1,R,0x0142,x| 04 AA 0B 00 00 00 00 00
17813,4:14:52.671,ch1,R,0x0144,x| C0 00 4E 08 05 A4 A0 00
17814,4:14:52.671,ch1,R,0x0360,x| 2C 05 82 82 99 00 91 00
17815,4:14:52.671,ch1,R,0x0361,x| 00 29 00 DB 03 20 82 3E
17816,4:14:52.671,ch1,R,0x0280,x| 03 0E 00 00 00 00 00 00
17817,4:14:52.671,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
17818,4:14:52.671,ch1,R,0x0140,x| 11 CC 34 05 10 10 12 20
17819,4:14:52.671,ch1,R,0x0141,x| 86 27 FF 29 34 05 A1 00
17820,4:14:52.671,ch1,R,0x0018,x| 02 FF 70 0C 00 00 00 9D
17821,4:14:52.671,ch1,R,0x0142,x| FF A9 0A 00 00 00 00 00
17822,4:14:52.671,ch1,R,0x0370,x| 40 00 00 00 00 0B 00 00
17823,4:14:52.671,ch1,R,0x00d0,x| 22 FD 0F 00 04 04 04 00
17824,4:14:52.671,ch1,R,0x00d1,x| 8F 00 00 00
17825,4:14:52.671,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
17826,4:14:52.671,ch1,R,0x00d3,x| 00 06 C0 0F DC 00 22
17827,4:14:52.671,ch1,R,0x00d4,x| 87 00 8D 00 8C 00 92 00
17828,4:14:52.671,ch1,R,0x0152,x| F0 5C 00 00 00 00 00 82
17829,4:14:52.671,ch1,R,0x0140,x| 11 CD 34 05 11 11 11 20
17830,4:14:52.671,ch1,R,0x0141,x| 8B 27 FF 29 34 05 A1 00
17831,4:14:52.671,ch1,R,0x0142,x| FF A9 09 00 00 00 00 00
17832,4:14:52.671,ch1,R,0x0018,x| 03 0B 70 0E 00 00 00 AC
17833,4:14:52.671,ch1,R,0x0144,x| C0 00 50 08 05 A4 A0 00
17834,4:14:52.671,ch1,R,0x0372,x| 00 80 00 00 00 00 00 00
17835,4:14:52.671,ch1,R,0x0140,x| 12 CE 42 05 11 11 11 20
17836,4:14:52.671,ch1,R,0x0141,x| 91 27 EF 29 42 05 A1 00
17837,4:14:52.671,ch1,R,0x0018,x| 03 16 70 00 00 00 00 A9
17838,4:14:52.671,ch1,R,0x0142,x| EF A9 09 00 00 00 00 00
17839,4:14:52.671,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
17840,4:14:52.687,ch1,R,0x0280,x| 03 0F 00 00 00 00 00 00
17841,4:14:52.687,ch1,R,0x00d0,x| 09 FD 0E 00 04 04 04 FA
17842,4:14:52.687,ch1,R,0x00d1,x| 92 00 00 00
17843,4:14:52.687,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
17844,4:14:52.687,ch1,R,0x00d3,x| 00 06 C0 0F DC 00 23
17845,4:14:52.687,ch1,R,0x00d4,x| 87 00 8F 00 90 00 94 00
17846,4:14:52.687,ch1,R,0x0152,x| F0 6C 00 00 00 00 00 82
17847,4:14:52.687,ch1,R,0x0282,x| D2 91 FA 89 99 00 91 00
17848,4:14:52.687,ch1,R,0x0140,x| 12 CF 42 05 12 12 11 20
17849,4:14:52.687,ch1,R,0x0141,x| 94 27 EF 29 42 05 A1 00
17850,4:14:52.687,ch1,R,0x0018,x| 03 22 70 02 00 00 00 B7
17851,4:14:52.687,ch1,R,0x0142,x| EF A9 08 00 00 00 00 00
17852,4:14:52.687,ch1,R,0x0144,x| C0 00 50 08 05 A4 A0 00
17853,4:14:52.687,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
17854,4:14:52.687,ch1,R,0x0280,x| 03 00 00 00 00 00 00 00
17855,4:14:52.687,ch1,R,0x0140,x| 12 C0 3F 05 12 12 10 20
17856,4:14:52.687,ch1,R,0x0018,x| 03 2D 70 04 00 00 00 C4
17857,4:14:52.687,ch1,R,0x0141,x| 9B 27 D9 29 3F 05 A1 00
17858,4:14:52.687,ch1,R,0x0142,x| D9 A9 07 00 00 00 00 00
17859,4:14:52.687,ch1,R,0x0360,x| 6E 04 82 82 90 00 91 00
17860,4:14:52.687,ch1,R,0x0361,x| 00 29 00 DB 04 20 7E 3E
17861,4:14:52.687,ch1,R,0x00d0,x| F1 FC 0E 00 04 04 04 F2
17862,4:14:52.687,ch1,R,0x00d1,x| 93 00 00 00
17863,4:14:52.687,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
17864,4:14:52.687,ch1,R,0x00d3,x| 00 06 C0 0F DC 00 24
17865,4:14:52.687,ch1,R,0x00d4,x| 8A 00 91 00 91 00 96 00
17866,4:14:52.687,ch1,R,0x0152,x| F0 7C 00 00 00 00 00 82
17867,4:14:52.687,ch1,R,0x04c3,x| 03 00 00 00 00 00 00 00
17868,4:14:52.687,ch1,R,0x0140,x| 12 C1 3F 05 12 12 10 20
17869,4:14:52.687,ch1,R,0x0141,x| 98 27 D9 29 3F 05 A1 00
17870,4:14:52.687,ch1,R,0x0018,x| 03 39 70 06 00 00 00 D2
17871,4:14:52.687,ch1,R,0x0142,x| D9 A9 07 00 00 00 00 00
17872,4:14:52.687,ch1,R,0x0144,x| C0 00 50 08 05 A4 A0 00
17873,4:14:52.687,ch1,R,0x0370,x| 45 00 00 00 00 0C 00 00
17874,4:14:52.687,ch1,R,0x0284,x| C0 07 00 02 00 00 00 00
17875,4:14:52.687,ch1,R,0x0280,x| 03 01 00 00 00 00 00 00
17876,4:14:52.687,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
17877,4:14:52.687,ch1,R,0x0140,x| 12 C2 3E 05 12 12 0F 20
17878,4:14:52.687,ch1,R,0x0141,x| 97 27 D9 29 3E 05 A1 00
17879,4:14:52.687,ch1,R,0x0018,x| 03 45 70 08 00 00 00 E0
17880,4:14:52.687,ch1,R,0x0142,x| D9 A9 07 00 00 00 00 00
17881,4:14:52.925,ch1,R,0x00d1,x| A2 00 00 00
17882,4:14:52.925,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
17883,4:14:52.925,ch1,R,0x00d3,x| 00 06 C0 0F E8 00 2D
17884,4:14:52.925,ch1,R,0x00d4,x| 9C 00 B0 00 9F 00 A6 00
17885,4:14:52.925,ch1,R,0x0152,x| F0 0C 00 00 00 00 00 82
17886,4:14:52.925,ch1,R,0x0140,x| 19 C3 E0 04 19 19 10 20
17887,4:14:52.925,ch1,R,0x0018,x| 04 50 70 0A 00 00 00 EE
17888,4:14:52.925,ch1,R,0x0141,x| 52 28 0F 29 E0 04 A1 00
17889,4:14:52.927,ch1,R,0x0142,x| 0F A9 07 00 00 00 00 00
17890,4:14:52.927,ch1,R,0x0144,x| C0 00 4C 08 05 A4 A0 00
17891,4:14:52.927,ch1,R,0x03d1,x| 0C 11 00 00 00 00 00 00
17892,4:14:52.927,ch1,R,0x0375,x| 03 00 00 00 00 00 00 10
17893,4:14:52.927,ch1,R,0x0280,x| 03 0A 00 00 00 00 00 00
17894,4:14:52.927,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
17895,4:14:52.927,ch1,R,0x0140,x| 19 C4 C8 04 19 19 11 20
17896,4:14:52.927,ch1,R,0x0018,x| 04 64 70 0C 00 00 00 04
17897,4:14:52.927,ch1,R,0x0141,x| 55 28 0F 29 E0 04 A1 00
17898,4:14:52.927,ch1,R,0x0142,x| 0F A9 08 00 00 00 00 00
17899,4:14:52.927,ch1,R,0x0360,x| D0 02 82 82 70 00 91 00
17900,4:14:52.927,ch1,R,0x0361,x| 00 29 00 DB 08 40 7F 3E
17901,4:14:52.927,ch1,R,0x00d0,x| D3 FB 16 00 04 04 0A F1
17902,4:14:52.927,ch1,R,0x00d1,x| A4 00 00 00
17903,4:14:52.927,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
17904,4:14:52.927,ch1,R,0x00d3,x| 00 06 C0 0F E8 00 2E
17905,4:14:52.927,ch1,R,0x00d4,x| 9E 00 AE 00 9F 00 AA 00
17906,4:14:52.927,ch1,R,0x0152,x| F0 1C 00 00 00 00 00 82
17907,4:14:52.927,ch1,R,0x0140,x| 19 C5 C8 04 19 19 11 20
17908,4:14:52.927,ch1,R,0x0018,x| 04 79 70 0E 00 00 00 1B
17909,4:14:52.927,ch1,R,0x0141,x| 55 28 FC 28 C8 04 A1 00
17910,4:14:52.927,ch1,R,0x0142,x| FC A8 08 00 00 00 00 00
17911,4:14:52.927,ch1,R,0x0144,x| C0 00 4C 08 05 A4 A0 00
17912,4:14:52.927,ch1,R,0x0370,x| 67 00 00 00 00 00 00 00
17913,4:14:52.927,ch1,R,0x0284,x| C0 09 00 02 00 00 00 00
17914,4:14:52.927,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
17915,4:14:52.927,ch1,R,0x0280,x| 03 0B 00 00 00 00 00 00
17916,4:14:52.927,ch1,R,0x0140,x| 18 C6 C8 04 18 18 11 20
17917,4:14:52.927,ch1,R,0x0018,x| 04 8E 70 00 00 00 00 22
17918,4:14:52.927,ch1,R,0x0141,x| 4B 28 FC 28 C8 04 A1 00
17919,4:14:52.927,ch1,R,0x0142,x| FC A8 08 00 00 00 00 00
17920,4:14:52.927,ch1,R,0x00d0,x| AC FB 18 00 04 04 0C F1
17921,4:14:52.927,ch1,R,0x00d1,x| A5 00 00 00
17922,4:14:52.927,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
17923,4:14:52.927,ch1,R,0x00d3,x| 00 06 C0 0F E8 00 2F
17924,4:14:52.927,ch1,R,0x00d4,x| A0 00 AB 00 9F 00 AC 00
17925,4:14:52.927,ch1,R,0x0152,x| F0 2C 00 00 00 00 00 82
17926,4:14:52.927,ch1,R,0x0282,x| D2 D1 FA 89 99 00 91 00
17927,4:14:52.927,ch1,R,0x0140,x| 18 C7 B4 04 18 18 11 20
17928,4:14:52.927,ch1,R,0x0018,x| 04 A5 70 02 00 00 00 3B
17929,4:14:52.927,ch1,R,0x0141,x| 42 28 FC 28 C8 04 A1 00
17930,4:14:52.927,ch1,R,0x0142,x| FC A8 08 00 00 00 00 00
17931,4:14:52.927,ch1,R,0x0144,x| C0 00 4C 08 05 A4 A0 00
17932,4:14:52.927,ch1,R,0x044d,x| 6C 02 00 00 00 00 00 00
17933,4:14:52.927,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
17934,4:14:52.927,ch1,R,0x0280,x| 03 0C 00 00 00 00 00 00
17935,4:14:52.927,ch1,R,0x0140,x| 15 C8 B4 04 15 15 11 20
17936,4:14:52.927,ch1,R,0x0018,x| 04 BC 70 04 00 00 00 54
17937,4:14:52.927,ch1,R,0x0141,x| 10 28 EE 28 B4 04 A1 00
17938,4:14:52.927,ch1,R,0x0142,x| EE A8 09 00 00 00 00 00
17939,4:14:52.927,ch1,R,0x00d0,x| 83 FB 19 00 04 04 07 F1
17940,4:14:52.927,ch1,R,0x00d1,x| A6 00 00 00
17941,4:14:52.927,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
17942,4:14:52.927,ch1,R,0x00d3,x| 00 06 C0 0F E8 00 30
17943,4:14:52.927,ch1,R,0x00d4,x| A1 00 AE 00 A0 00 AD 00
17944,4:14:52.939,ch1,R,0x0152,x| F0 3C 00 00 00 00 00 82
17945,4:14:52.939,ch1,R,0x0140,x| 14 C9 B4 04 14 14 11 20
17946,4:14:52.939,ch1,R,0x0018,x| 04 D4 70 06 00 00 00 6E
17947,4:14:52.939,ch1,R,0x0141,x| E8 27 EE 28 B4 04 A1 00
17948,4:14:52.939,ch1,R,0x0142,x| EE A8 09 00 00 00 00 00
17949,4:14:52.939,ch1,R,0x0144,x| C0 00 4B 08 05 A4 A0 00
17950,4:14:52.939,ch1,R,0x0360,x| 80 02 82 82 6D 00 91 00
17951,4:14:52.939,ch1,R,0x0361,x| 00 29 00 DB 09 F0 7F 3E
17952,4:14:52.939,ch1,R,0x0280,x| 03 0D 00 00 00 00 00 00
17953,4:14:52.939,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
17954,4:14:52.939,ch1,R,0x0140,x| 13 CA A5 04 13 13 11 20
17955,4:14:52.939,ch1,R,0x0018,x| 04 EC 70 08 00 00 00 88
17956,4:14:52.939,ch1,R,0x0141,x| C9 27 E3 28 A5 04 A1 00
17957,4:14:52.939,ch1,R,0x0142,x| E3 A8 09 00 00 00 00 00
17958,4:14:52.939,ch1,R,0x0370,x| 56 00 00 00 00 01 00 00
17959,4:14:52.954,ch1,R,0x00d0,x| 58 FB 1B 00 04 04 06 F2
17960,4:14:52.954,ch1,R,0x00d1,x| A8 00 00 00
17961,4:14:52.954,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
17962,4:14:53.175,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
17963,4:14:53.175,ch1,R,0x0018,x| 06 DD 70 0C 00 00 00 7F
17964,4:14:53.175,ch1,R,0x0140,x| 1E CC 08 05 1E 1E 17 20
17965,4:14:53.175,ch1,R,0x0141,x| D1 29 C4 28 08 05 A1 00
17966,4:14:53.177,ch1,R,0x0142,x| C4 A8 0F 00 00 00 00 00
17967,4:14:53.177,ch1,R,0x00d0,x| 6B F9 29 00 04 04 09 04
17968,4:14:53.177,ch1,R,0x00d1,x| A8 00 00 00
17969,4:14:53.177,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
17970,4:14:53.177,ch1,R,0x00d3,x| 00 06 C0 0F F4 00 3A
17971,4:14:53.177,ch1,R,0x00d4,x| A1 00 B5 00 9F 00 B2 00
17972,4:14:53.177,ch1,R,0x0152,x| F0 DC 00 00 00 00 00 82
17973,4:14:53.177,ch1,R,0x0018,x| 06 F5 70 0E 00 00 00 99
17974,4:14:53.177,ch1,R,0x0140,x| 1E CD 1B 05 1E 1E 17 20
17975,4:14:53.177,ch1,R,0x0141,x| A2 29 CC 28 1B 05 A1 00
17976,4:14:53.177,ch1,R,0x0142,x| CC A8 0F 00 00 00 00 00
17977,4:14:53.177,ch1,R,0x0144,x| C0 00 4F 08 05 A4 A0 00
17978,4:14:53.177,ch1,R,0x0360,x| 95 02 82 82 6B 00 91 00
17979,4:14:53.177,ch1,R,0x0361,x| 00 29 00 DB 0D F0 89 3E
17980,4:14:53.177,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
17981,4:14:53.177,ch1,R,0x0280,x| 03 07 00 00 00 00 00 00
17982,4:14:53.177,ch1,R,0x0018,x| 07 0D 70 00 00 00 00 A4
17983,4:14:53.177,ch1,R,0x0140,x| 1D CE 1B 05 1D 1D 18 20
17984,4:14:53.177,ch1,R,0x0141,x| 7E 29 CC 28 1B 05 A1 00
17985,4:14:53.177,ch1,R,0x0142,x| CC A8 0F 00 00 00 00 00
17986,4:14:53.177,ch1,R,0x0282,x| D2 11 FA 89 99 00 91 00
17987,4:14:53.177,ch1,R,0x00d0,x| 38 F9 2A 00 04 04 08 04
17988,4:14:53.177,ch1,R,0x00d1,x| A7 00 00 00
17989,4:14:53.177,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
17990,4:14:53.177,ch1,R,0x00d3,x| 00 06 C0 0F F4 00 3B
17991,4:14:53.177,ch1,R,0x00d4,x| A0 00 B5 00 9D 00 B1 00
17992,4:14:53.177,ch1,R,0x0152,x| F0 EC 00 00 00 00 00 82
17993,4:14:53.177,ch1,R,0x0370,x| 8B 00 00 00 00 05 00 00
17994,4:14:53.177,ch1,R,0x0018,x| 07 23 70 02 00 00 00 BC
17995,4:14:53.177,ch1,R,0x0140,x| 1D CF 2B 05 1D 1D 17 20
17996,4:14:53.177,ch1,R,0x0141,x| 67 29 CC 28 1B 05 A1 00
17997,4:14:53.177,ch1,R,0x0142,x| CC A8 0F 00 00 00 00 00
17998,4:14:53.177,ch1,R,0x0144,x| C0 00 4F 08 05 A4 A0 00
17999,4:14:53.177,ch1,R,0x0372,x| 00 D0 00 00 00 00 00 00
18000,4:14:53.177,ch1,R,0x0018,x| 07 38 70 04 00 00 00 D3
18001,4:14:53.177,ch1,R,0x0140,x| 1E C0 2B 05 1D 1D 17 20
18002,4:14:53.177,ch1,R,0x0141,x| 5B 29 D8 28 2B 05 A1 00
18003,4:14:53.177,ch1,R,0x0142,x| D8 A8 0F 00 00 00 00 00
18004,4:14:53.177,ch1,R,0x0280,x| 03 08 00 00 00 00 00 00
18005,4:14:53.177,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
18006,4:14:53.177,ch1,R,0x00d0,x| 08 F9 2C 00 04 04 0A 04
18007,4:14:53.177,ch1,R,0x00d1,x| A8 00 00 00
18008,4:14:53.177,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
18009,4:14:53.177,ch1,R,0x00d3,x| 00 06 C0 0F F8 00 3C
18010,4:14:53.177,ch1,R,0x00d4,x| A1 00 B4 00 9F 00 B2 00
18011,4:14:53.186,ch1,R,0x0152,x| F0 FC 00 00 00 00 00 82
18012,4:14:53.186,ch1,R,0x0018,x| 07 4D 70 06 00 00 00 EA
18013,4:14:53.186,ch1,R,0x0140,x| 1E C1 39 05 1E 1E 17 20
18014,4:14:53.186,ch1,R,0x0141,x| 5B 29 D8 28 2B 05 A1 00
18015,4:14:53.186,ch1,R,0x0142,x| D8 A8 0F 00 00 00 00 00
18016,4:14:53.186,ch1,R,0x0144,x| C0 00 4F 08 05 A4 A0 00
18017,4:14:53.186,ch1,R,0x0280,x| 03 09 00 00 00 00 00 00
18018,4:14:53.186,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
18019,4:14:53.186,ch1,R,0x0018,x| 07 60 70 08 00 00 00 FF
18020,4:14:53.186,ch1,R,0x0140,x| 1E C2 39 05 1E 1E 17 20
18021,4:14:53.187,ch1,R,0x0141,x| 72 29 E4 28 39 05 A1 00
18022,4:14:53.187,ch1,R,0x0142,x| E4 A8 0F 00 00 00 00 00
18023,4:14:53.187,ch1,R,0x0360,x| A3 02 82 82 70 00 91 00
18024,4:14:53.187,ch1,R,0x0361,x| 00 29 00 DB 0E B0 78 3E
18025,4:14:53.187,ch1,R,0x00d0,x| D9 F8 2C 00 04 04 0A 03
18026,4:14:53.187,ch1,R,0x00d1,x| A8 00 00 00
18027,4:14:53.187,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
18028,4:14:53.187,ch1,R,0x00d3,x| 00 06 C0 0F F8 00 3D
18029,4:14:53.188,ch1,R,0x00d4,x| 9F 00 B4 00 9E 00 B2 00
18030,4:14:53.188,ch1,R,0x0152,x| F0 0C 00 00 00 00 00 82
18031,4:14:53.188,ch1,R,0x0018,x| 07 73 70 0A 00 00 00 14
18032,4:14:53.188,ch1,R,0x0140,x| 1E C3 39 05 1E 1E 17 20
18033,4:14:53.188,ch1,R,0x0141,x| 7D 29 E4 28 39 05 A1 00
18034,4:14:53.188,ch1,R,0x0142,x| E4 A8 0F 00 00 00 00 00
18035,4:14:53.188,ch1,R,0x0144,x| C0 00 50 08 05 A4 A0 00
18036,4:14:53.188,ch1,R,0x0284,x| C0 0C 00 02 00 00 00 00
18037,4:14:53.188,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
18038,4:14:53.188,ch1,R,0x0370,x| 78 00 00 00 00 06 00 00
18039,4:14:53.188,ch1,R,0x0280,x| 03 0A 00 00 00 00 00 00
18040,4:14:53.190,ch1,R,0x0018,x| 07 85 70 0C 00 00 00 28
18041,4:14:53.190,ch1,R,0x0140,x| 1F C4 45 05 1F 1F 17 20
18042,4:14:53.191,ch1,R,0x0141,x| A0 29 F0 28 45 05 A1 00
18043,4:14:53.416,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
18044,4:14:53.416,ch1,R,0x0018,x| 08 40 70 0C 00 00 00 E4
18045,4:14:53.416,ch1,R,0x0140,x| 1F C4 6D 05 1F 1F 19 20
18046,4:14:53.416,ch1,R,0x0141,x| CA 29 4B 29 6D 05 A1 00
18047,4:14:53.416,ch1,R,0x0142,x| 4B A9 11 00 00 00 00 00
18048,4:14:53.416,ch1,R,0x00d0,x| D6 F7 36 00 04 04 05 F4
18049,4:14:53.416,ch1,R,0x00d1,x| B1 00 00 00
18050,4:14:53.416,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
18051,4:14:53.416,ch1,R,0x00d3,x| 00 06 C0 0F 00 00 46
18052,4:14:53.416,ch1,R,0x00d4,x| A6 00 C0 00 A5 00 BD 00
18053,4:14:53.416,ch1,R,0x0152,x| F0 9C 00 00 00 00 00 82
18054,4:14:53.416,ch1,R,0x0018,x| 08 48 70 0E 00 00 00 EE
18055,4:14:53.416,ch1,R,0x0140,x| 20 C5 68 05 1F 1F 19 20
18056,4:14:53.416,ch1,R,0x0141,x| CA 29 57 29 68 05 A1 00
18057,4:14:53.416,ch1,R,0x0142,x| 57 A9 11 00 00 00 00 00
18058,4:14:53.416,ch1,R,0x0144,x| C0 00 51 08 05 A4 A0 00
18059,4:14:53.416,ch1,R,0x0280,x| 03 03 00 00 00 00 00 00
18060,4:14:53.416,ch1,R,0x0018,x| 08 51 70 00 00 00 00 E9
18061,4:14:53.416,ch1,R,0x0140,x| 20 C6 68 05 20 20 19 20
18062,4:14:53.421,ch1,R,0x0141,x| E1 29 57 29 68 05 A1 00
18063,4:14:53.421,ch1,R,0x0142,x| 57 A9 11 00 00 00 00 00
18064,4:14:53.421,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
18065,4:14:53.421,ch1,R,0x0360,x| D1 03 82 82 7E 00 91 00
18066,4:14:53.421,ch1,R,0x0361,x| 00 29 00 DB 02 B0 7C 3E
18067,4:14:53.421,ch1,R,0x00d0,x| C4 F7 37 00 04 04 06 F4
18068,4:14:53.421,ch1,R,0x00d1,x| B2 00 00 00
18069,4:14:53.421,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
18070,4:14:53.421,ch1,R,0x00d3,x| 00 06 C0 0F 04 00 47
18071,4:14:53.421,ch1,R,0x00d4,x| A7 00 C1 00 A6 00 BF 00
18072,4:14:53.421,ch1,R,0x0152,x| F0 AC 00 00 00 00 00 82
18073,4:14:53.423,ch1,R,0x0282,x| D2 51 FA 89 99 00 91 00
18074,4:14:53.423,ch1,R,0x0018,x| 08 58 70 02 00 00 00 F2
18075,4:14:53.423,ch1,R,0x0140,x| 20 C7 63 05 20 20 19 20
18076,4:14:53.423,ch1,R,0x0141,x| EC 29 57 29 68 05 A1 00
18077,4:14:53.423,ch1,R,0x0142,x| 57 A9 11 00 00 00 00 00
18078,4:14:53.423,ch1,R,0x0144,x| C0 00 51 08 05 A4 A0 00
18079,4:14:53.423,ch1,R,0x0284,x| C0 0E 00 02 00 00 00 00
18080,4:14:53.423,ch1,R,0x0156,x| 00 00 00 00 00 00 00 00
18081,4:14:53.423,ch1,R,0x046c,x| 40 02 00 00 00 00 00 00
18082,4:14:53.425,ch1,R,0x0280,x| 03 04 00 00 00 00 00 00
18083,4:14:53.425,ch1,R,0x0018,x| 08 5F 70 04 00 00 00 FB
18084,4:14:53.425,ch1,R,0x0140,x| 21 C8 63 05 21 21 19 20
18085,4:14:53.425,ch1,R,0x0141,x| 25 2A 61 29 63 05 A1 00
18086,4:14:53.425,ch1,R,0x0142,x| 61 A9 11 00 00 00 00 00
18087,4:14:53.425,ch1,R,0x0370,x| 67 00 00 00 00 0A 00 00
18088,4:14:53.425,ch1,R,0x00d0,x| B5 F7 38 00 04 04 06 F4
18089,4:14:53.425,ch1,R,0x00d1,x| B3 00 00 00
18090,4:14:53.425,ch1,R,0x00d2,x| 00 00 FF FF 00 00 00 00
18091,4:14:53.425,ch1,R,0x00d3,x| 00 06 C0 0F 04 00 48
18092,4:14:53.426,ch1,R,0x00d4,x| A9 00 C4 00 A6 00 C1 00
18093,4:14:53.426,ch1,R,0x0152,x| F0 BC 00 00 00 00 00 82
